 -2.33229351e+01,  -5.25384674e+01,   3.14000010e-01
 -2.38396950e+01,  -5.17999191e+01,   3.38000029e-01
 -2.33398228e+01,  -5.17886581e+01,   3.06000024e-01
 -2.43564568e+01,  -5.10613670e+01,   4.38000023e-01
  6.37206435e-01,  -5.04984550e+01,   2.82000005e-01
 -2.46120224e+01,  -5.08170624e+01,   4.24000025e-01
 -2.43620853e+01,  -5.08114319e+01,   4.39000010e-01
 -2.41121483e+01,  -5.08058014e+01,   3.08000028e-01
 -1.21151905e+01,  -5.05356064e+01,   2.77000010e-01
 -3.28655624e+01,  -5.07528839e+01,   3.89000028e-01
 -3.18658123e+01,  -5.07303658e+01,   3.67000014e-01
 -2.43677139e+01,  -5.05614929e+01,   3.45000029e-01
 -2.13684750e+01,  -5.04939423e+01,   3.67000014e-01
 -3.81198578e+01,  -5.06211586e+01,   3.51000011e-01
 -3.66202354e+01,  -5.05873833e+01,   3.43000025e-01
 -3.46207428e+01,  -5.05423508e+01,   4.06000018e-01
 -3.26212502e+01,  -5.04973183e+01,   4.25000012e-01
 -3.21213760e+01,  -5.04860611e+01,   3.67000014e-01
 -2.46232815e+01,  -5.03171883e+01,   3.69000018e-01
 -3.41265030e+01,  -5.02811584e+01,   4.59000021e-01
 -3.38765640e+01,  -5.02755280e+01,   4.19000030e-01
 -3.26268806e+01,  -5.02473831e+01,   4.24000025e-01
 -3.13771973e+01,  -5.02192383e+01,   3.95000011e-01
 -2.98775787e+01,  -5.01854630e+01,   3.64000022e-01
 -2.86278954e+01,  -5.01573181e+01,   3.27000022e-01
 -2.76281490e+01,  -5.01348000e+01,   3.10000002e-01
 -2.43789730e+01,  -5.00616226e+01,   3.70000005e-01
 -4.31298485e+01,  -5.02338676e+01,   2.73000002e-01
 -4.16302299e+01,  -5.02000923e+01,   2.89000005e-01
 -4.13802948e+01,  -5.01944618e+01,   3.26000005e-01
 -3.88809280e+01,  -5.01381721e+01,   3.30000013e-01
 -3.86309891e+01,  -5.01325417e+01,   3.36000025e-01
 -3.68814354e+01,  -5.00931396e+01,   3.85000020e-01
 -3.51318779e+01,  -5.00537338e+01,   2.81000018e-01
 -3.41321335e+01,  -5.00312195e+01,   4.17000026e-01
 -3.38821945e+01,  -5.00255890e+01,   5.04999995e-01
 -2.96332703e+01,  -4.99298935e+01,   4.02000010e-01
 -2.36347923e+01,  -4.97947960e+01,   2.71000028e-01
 -4.38852882e+01,  -5.00008202e+01,   2.90000021e-01
 -4.23856659e+01,  -4.99670448e+01,   2.86000013e-01
 -4.18857956e+01,  -4.99557877e+01,   2.92000026e-01
 -3.98862991e+01,  -4.99107513e+01,   3.56000006e-01
 -3.88865547e+01,  -4.98882370e+01,   2.13000014e-01
 -3.83866806e+01,  -4.98769798e+01,   4.18000013e-01
 -3.71369972e+01,  -4.98488312e+01,   2.65000015e-01
 -3.58873138e+01,  -4.98206863e+01,   4.47000027e-01
 -3.56373787e+01,  -4.98150597e+01,   4.92000014e-01
 -3.53874397e+01,  -4.98094292e+01,   4.50000018e-01
 -3.48875694e+01,  -4.97981720e+01,   3.75000030e-01
 -3.41377602e+01,  -4.97812843e+01,   3.26000005e-01
 -3.38878212e+01,  -4.97756538e+01,   4.11000013e-01
 -3.33879471e+01,  -4.97643967e+01,   4.80000019e-01
 -2.41402931e+01,  -4.95561180e+01,   3.92000020e-01
 -4.63902817e+01,  -4.98071709e+01,   2.81000018e-01
 -4.51406021e+01,  -4.97790260e+01,   2.86000013e-01
 -4.48906631e+01,  -4.97733955e+01,   2.03000009e-01
 -4.41408539e+01,  -4.97565079e+01,   3.29000026e-01
 -4.23912964e+01,  -4.97171059e+01,   2.77000010e-01
 -3.91421204e+01,  -4.96439285e+01,   2.71000028e-01
 -3.76425018e+01,  -4.96101532e+01,   3.67000014e-01
 -3.61428833e+01,  -4.95763779e+01,   3.17000002e-01
 -3.58929443e+01,  -4.95707474e+01,   3.20000023e-01
 -3.53930702e+01,  -4.95594902e+01,   3.40000004e-01
 -2.33961143e+01,  -4.92892914e+01,   3.24000001e-01
 -4.68957825e+01,  -4.95684929e+01,   2.54000008e-01
 -4.53961639e+01,  -4.95347176e+01,   2.68000007e-01
 -4.48962898e+01,  -4.95234604e+01,   3.19000006e-01
 -3.96476212e+01,  -4.94052505e+01,   4.02000010e-01
 -2.41571808e+01,  -4.88063087e+01,   4.18000013e-01
 -2.36573086e+01,  -4.87950516e+01,   4.25000012e-01
 -3.66596413e+01,  -4.88378258e+01,   2.86000013e-01
 -2.56624298e+01,  -4.85901451e+01,   4.18000013e-01
  2.38250198e+01,  -4.74755821e+01,   3.56000006e-01
 -3.26662827e+01,  -4.84978256e+01,   3.91000032e-01
 -3.19164753e+01,  -4.84809380e+01,   3.74000013e-01
 -2.64178696e+01,  -4.83570976e+01,   4.47000027e-01
 -2.51681862e+01,  -4.83289528e+01,   3.06000024e-01
  2.35694561e+01,  -4.72312775e+01,   3.34000021e-01
  4.03152122e+01,  -4.68541260e+01,   2.09000006e-01
  4.05651474e+01,  -4.68484955e+01,   2.01000005e-01
  4.08150826e+01,  -4.68428688e+01,   2.14000016e-01
 -3.21720390e+01,  -4.82366295e+01,   3.60000014e-01
 -2.41740685e+01,  -4.80564957e+01,   3.94000024e-01
 -2.76788101e+01,  -4.78853683e+01,   4.29000020e-01
 -2.37023411e+01,  -4.67955589e+01,   4.44000036e-01
 -2.39579067e+01,  -4.65512505e+01,   4.74000037e-01
 -5.24563103e+01,  -4.69430313e+01,   3.40000004e-01
 -3.54606171e+01,  -4.65602531e+01,   4.00000006e-01
 -3.54662476e+01,  -4.63103142e+01,   4.61000025e-01
 -2.84680233e+01,  -4.61526985e+01,   3.23000014e-01
  2.02424407e+00,  -4.54659462e+01,   4.03000027e-01
 -2.42247314e+01,  -4.58070679e+01,   3.86000007e-01
 -3.54775047e+01,  -4.58104439e+01,   3.57000023e-01
 -3.52275696e+01,  -4.58048134e+01,   5.16000032e-01
 -2.87292194e+01,  -4.56584587e+01,   3.59000027e-01
 -2.37304878e+01,  -4.55458755e+01,   3.34000021e-01
 -2.34805508e+01,  -4.55402451e+01,   3.62000018e-01
 -4.62304115e+01,  -4.58025551e+01,   3.31000030e-01
 -4.24869919e+01,  -4.54681854e+01,   3.26000005e-01
 -2.42416172e+01,  -4.50572586e+01,   3.55000019e-01
 -2.70021801e+01,  -4.46193047e+01,   3.68000031e-01
 -2.42528763e+01,  -4.45573845e+01,   4.31000024e-01
 -3.55056534e+01,  -4.45607605e+01,   4.13000017e-01
 -2.75133095e+01,  -4.41306915e+01,   3.14000010e-01
 -2.72633724e+01,  -4.41250610e+01,   3.77000004e-01
 -2.62636261e+01,  -4.41025429e+01,   3.81000012e-01
 -2.45140705e+01,  -4.40631409e+01,   3.47000003e-01
 -2.42641335e+01,  -4.40575104e+01,   3.51000011e-01
  3.97196426e+01,  -4.26164589e+01,   1.85000002e-01
 -2.62692566e+01,  -4.38526077e+01,   3.87000024e-01
 -2.42697639e+01,  -4.38075752e+01,   3.82000029e-01
 -1.20228682e+01,  -4.35317497e+01,   3.24000001e-01
 -3.62779808e+01,  -4.35778999e+01,   4.46000010e-01
 -2.47808952e+01,  -4.33189621e+01,   3.59000027e-01
 -4.15322800e+01,  -4.34461746e+01,   3.36000025e-01
  7.70523739e+00,  -4.23372421e+01,   2.34000012e-01
 -4.27875900e+01,  -4.32243805e+01,   4.59000021e-01
 -3.82887306e+01,  -4.31230583e+01,   3.75000030e-01
 -3.55394249e+01,  -4.30611382e+01,   3.41000021e-01
 -2.50420895e+01,  -4.28247147e+01,   3.82000029e-01
 -4.40429039e+01,  -4.30025940e+01,   4.78000015e-01
 -4.37929649e+01,  -4.29969635e+01,   3.42000008e-01
  7.68835020e+00,  -4.15874329e+01,   2.41000012e-01
  1.81856880e+01,  -4.13510094e+01,   3.59000027e-01
 -2.68197918e+01,  -4.16144371e+01,   3.90000015e-01
 -7.63184967e+01,  -4.22291298e+01,   2.51000017e-01
 -4.28269958e+01,  -4.14748268e+01,   3.97000015e-01
 -4.35824318e+01,  -4.12417755e+01,   3.82000029e-01
 -3.50845871e+01,  -4.10503883e+01,   5.24000049e-01
 -3.48346481e+01,  -4.10447578e+01,   3.58000010e-01
 -3.58400269e+01,  -4.08173409e+01,   4.87000018e-01
 -3.50902176e+01,  -4.08004532e+01,   4.23000008e-01
 -3.48402786e+01,  -4.07948227e+01,   4.33000028e-01
 -2.43429413e+01,  -4.05583992e+01,   4.45000023e-01
 -3.58456573e+01,  -4.05674019e+01,   4.47000027e-01
 -3.53457832e+01,  -4.05561409e+01,   4.71000016e-01
 -3.50958481e+01,  -4.05505142e+01,   5.07000029e-01
 -4.33493805e+01,  -4.04863396e+01,   5.01000047e-01
 -3.53514099e+01,  -4.03062057e+01,   5.04999995e-01
 -3.51014748e+01,  -4.03005791e+01,   4.16000009e-01
 -3.08525524e+01,  -4.02048836e+01,   4.20000017e-01
 -2.41042633e+01,  -4.00528984e+01,   4.67000008e-01
 -2.33544540e+01,  -4.00360107e+01,   4.89000022e-01
 -4.36049500e+01,  -4.02420311e+01,   5.21000028e-01
 -3.51071053e+01,  -4.00506439e+01,   4.41000015e-01
 -2.38599567e+01,  -3.97973328e+01,   4.09000009e-01
 -2.81145077e+01,  -3.96430893e+01,   4.11000013e-01
 -2.41155205e+01,  -3.95530243e+01,   4.07000005e-01
 -3.53682976e+01,  -3.95563965e+01,   4.21000034e-01
 -2.51208973e+01,  -3.93256035e+01,   4.51000035e-01
 -4.36218376e+01,  -3.94922218e+01,   4.49000031e-01
 -2.48765907e+01,  -3.90700417e+01,   4.61000025e-01
 -2.38768444e+01,  -3.90475235e+01,   4.75000024e-01
 -2.41324081e+01,  -3.88032150e+01,   4.79000032e-01
 -2.41380367e+01,  -3.85532799e+01,   4.52000022e-01
 -7.89215755e+00,  -3.81873856e+01,   4.32000011e-01
  1.76013794e+01,  -3.76132164e+01,   4.20000017e-01
 -2.43936043e+01,  -3.83089676e+01,   5.08000016e-01
 -2.38937321e+01,  -3.82977104e+01,   5.72000027e-01
 -1.03971529e+01,  -3.79937401e+01,   4.96000022e-01
 -2.41492958e+01,  -3.80534058e+01,   5.53000033e-01
  1.80899925e+01,  -3.71020851e+01,   3.82000029e-01
 -3.86512489e+01,  -3.81299591e+01,   3.25000018e-01
  2.00782280e+01,  -3.65571785e+01,   3.76000017e-01
 -2.44161205e+01,  -3.73092232e+01,   5.04000008e-01
 -2.49216232e+01,  -3.70705452e+01,   5.59000015e-01
 -2.41718121e+01,  -3.70536575e+01,   5.37000000e-01
 -4.01733856e+01,  -3.71639824e+01,   3.59000027e-01
 -3.66742744e+01,  -3.70851746e+01,   4.25000012e-01
 -3.71797752e+01,  -3.68465004e+01,   3.79000008e-01
 -3.41805344e+01,  -3.67789497e+01,   4.62000012e-01
 -2.09338951e+01,  -3.64806061e+01,   3.16000015e-01
 -2.06839600e+01,  -3.64749794e+01,   3.83000016e-01
 -2.41886997e+01,  -3.63038483e+01,   5.44000030e-01
 -3.14424915e+01,  -3.62171555e+01,   4.23000008e-01
 -2.41943283e+01,  -3.60539131e+01,   5.20000041e-01
 -2.39443932e+01,  -3.60482826e+01,   5.30000031e-01
 -2.71991978e+01,  -3.58715248e+01,   3.63000005e-01
 -2.41999569e+01,  -3.58039780e+01,   5.12000024e-01
 -2.39500217e+01,  -3.57983475e+01,   5.13000011e-01
  2.22882557e+01,  -3.47569618e+01,   3.75000030e-01
 -3.42030525e+01,  -3.57792015e+01,   4.81000036e-01
 -3.39531174e+01,  -3.57735748e+01,   3.90000015e-01
  2.78756809e+00,  -3.49460945e+01,   5.13999999e-01
 -3.39587479e+01,  -3.55236359e+01,   5.54000020e-01
 -3.17093143e+01,  -3.54729767e+01,   4.75000024e-01
 -2.39612808e+01,  -3.52984734e+01,   4.81000036e-01
 -8.17022705e+01,  -3.63488579e+01,   2.12000012e-01
 -4.17124100e+01,  -3.54482002e+01,   4.30000007e-01
 -3.47141838e+01,  -3.52905846e+01,   6.03000045e-01
 -3.39643745e+01,  -3.52736969e+01,   6.31000042e-01
 -3.22148170e+01,  -3.52342949e+01,   5.21000028e-01
 -2.42168446e+01,  -3.50541649e+01,   5.82000017e-01
 -2.39669094e+01,  -3.50485344e+01,   6.16000056e-01
 -4.19679756e+01,  -3.52038956e+01,   4.58000034e-01
 -3.44698792e+01,  -3.50350227e+01,   5.50000012e-01
 -3.42199402e+01,  -3.50293922e+01,   6.39000058e-01
 -3.39700050e+01,  -3.50237656e+01,   5.79000056e-01
 -3.34701309e+01,  -3.50125046e+01,   5.97000003e-01
 -2.34726658e+01,  -3.47873421e+01,   4.94000018e-01
 -4.22235413e+01,  -3.49595909e+01,   4.15000021e-01
 -3.52253151e+01,  -3.48019753e+01,   4.32000011e-01
 -3.47254410e+01,  -3.47907143e+01,   6.10000014e-01
 -2.44780407e+01,  -3.45599213e+01,   4.85000014e-01
 -2.42281036e+01,  -3.45542946e+01,   4.86000031e-01
 -2.39781685e+01,  -3.45486641e+01,   5.07000029e-01
 -2.37282314e+01,  -3.45430336e+01,   5.89000046e-01
 -4.27290421e+01,  -3.47209091e+01,   4.52000022e-01
 -4.22291718e+01,  -3.47096519e+01,   3.73000026e-01
 -3.74803734e+01,  -3.46026955e+01,   5.04999995e-01
 -3.59807549e+01,  -3.45689240e+01,   4.70000029e-01
 -3.52309456e+01,  -3.45520363e+01,   4.77000028e-01
 -3.49810066e+01,  -3.45464058e+01,   3.06000024e-01
 -2.39837971e+01,  -3.42987251e+01,   5.78000009e-01
 -2.37338600e+01,  -3.42930946e+01,   5.64000010e-01
 -1.19868383e+01,  -3.40285263e+01,   5.94000041e-01
  1.60060635e+01,  -3.33980675e+01,   2.93000013e-01
 -3.52365761e+01,  -3.43021011e+01,   6.00000024e-01
 -3.49866371e+01,  -3.42964706e+01,   6.36000037e-01
 -2.42393608e+01,  -3.40544205e+01,   4.56000030e-01
 -1.34920874e+01,  -3.38123665e+01,   5.59000015e-01
 -1.24923410e+01,  -3.37898521e+01,   5.72000027e-01
 -3.52422028e+01,  -3.40521622e+01,   5.44000030e-01
 -2.42449913e+01,  -3.38044815e+01,   5.53000033e-01
 -2.37451191e+01,  -3.37932205e+01,   6.03000045e-01
 -3.47479591e+01,  -3.37909660e+01,   5.25000036e-01
 -2.40006847e+01,  -3.35489159e+01,   4.41000015e-01
  1.57392397e+01,  -3.26538887e+01,   2.87000000e-01
 -4.30014992e+01,  -3.37267914e+01,   4.11000013e-01
 -3.52534637e+01,  -3.35522919e+01,   5.84000051e-01
 -3.50035248e+01,  -3.35466614e+01,   8.79000068e-01
 -3.47535896e+01,  -3.35410309e+01,   5.20000041e-01
 -3.52590904e+01,  -3.33023529e+01,   6.06000006e-01
 -3.50091515e+01,  -3.32967224e+01,   5.58000028e-01
 -2.40119419e+01,  -3.30490417e+01,   6.80000007e-01
 -2.37620049e+01,  -3.30434113e+01,   4.48000014e-01
 -2.10127010e+01,  -3.29814911e+01,   5.18000007e-01
 -4.15131340e+01,  -3.31931458e+01,   3.98000032e-01
 -2.40175724e+01,  -3.27991066e+01,   5.77000022e-01
 -2.37676353e+01,  -3.27934761e+01,   6.53000057e-01
 -2.40232010e+01,  -3.25491714e+01,   4.77000028e-01
 -4.22742043e+01,  -3.27101593e+01,   4.80000019e-01
 -3.47761040e+01,  -3.25412827e+01,   5.19000053e-01
 -2.37788925e+01,  -3.22936020e+01,   4.43000019e-01
 -2.32790184e+01,  -3.22823448e+01,   4.40000027e-01
 -3.50316696e+01,  -3.22969780e+01,   5.13999999e-01
 -2.40344601e+01,  -3.20492973e+01,   5.71000040e-01
 -2.37845230e+01,  -3.20436668e+01,   6.03000045e-01
 -2.27847767e+01,  -3.20211487e+01,   4.36000019e-01
 -4.25353966e+01,  -3.22159157e+01,   4.83000010e-01
 -4.22854614e+01,  -3.22102852e+01,   4.67000008e-01
 -2.37901516e+01,  -3.17937317e+01,   5.67000031e-01
 -6.37856407e+01,  -3.24444504e+01,   3.73000026e-01
 -3.05440693e+01,  -3.16957798e+01,   5.11000037e-01
 -2.92943859e+01,  -3.16676350e+01,   4.80000019e-01
 -2.40457172e+01,  -3.15494232e+01,   5.15000045e-01
 -2.37957802e+01,  -3.15437946e+01,   5.34000039e-01
 -2.35458431e+01,  -3.15381660e+01,   5.18000007e-01
 -1.25486317e+01,  -3.12904854e+01,   5.49000025e-01
 -4.22967224e+01,  -3.17104111e+01,   5.00000000e-01
 -3.57983665e+01,  -3.15640545e+01,   4.99000013e-01
 -3.50485573e+01,  -3.15471668e+01,   5.08000016e-01
 -3.25491905e+01,  -3.14908752e+01,   4.62000012e-01
 -3.15494442e+01,  -3.14683590e+01,   4.73000020e-01
 -3.07996330e+01,  -3.14514713e+01,   5.13999999e-01
 -2.88001404e+01,  -3.14064388e+01,   5.00000000e-01
 -4.25522842e+01,  -3.14661026e+01,   4.54000026e-01
 -3.50541840e+01,  -3.12972298e+01,   5.21000028e-01
 -3.48042488e+01,  -3.12916012e+01,   5.63000023e-01
 -2.98055172e+01,  -3.11790180e+01,   4.98000026e-01
 -2.95555820e+01,  -3.11733894e+01,   5.67000031e-01
 -2.93056450e+01,  -3.11677608e+01,   6.00000024e-01
 -2.90557079e+01,  -3.11621323e+01,   4.82000023e-01
 -2.40569763e+01,  -3.10495491e+01,   6.57000005e-01
 -2.38070393e+01,  -3.10439205e+01,   6.03000045e-01
 -4.98060760e+01,  -3.13794117e+01,   3.23000014e-01
 -4.90562668e+01,  -3.13625240e+01,   3.53000015e-01
 -4.48073425e+01,  -3.12668304e+01,   4.29000020e-01
 -4.18081055e+01,  -3.11992798e+01,   3.78000021e-01
 -4.15581665e+01,  -3.11936512e+01,   4.62000012e-01
 -3.00610828e+01,  -3.09347134e+01,   5.69000006e-01
 -2.40626049e+01,  -3.07996140e+01,   5.18000007e-01
 -2.38126678e+01,  -3.07939854e+01,   6.04000032e-01
 -2.35627308e+01,  -3.07883568e+01,   4.83000010e-01
  7.42941093e+00,  -3.00903473e+01,   3.14000010e-01
 -4.88119621e+01,  -3.11069584e+01,   3.28000009e-01
 -4.48129730e+01,  -3.10168934e+01,   3.95000011e-01
 -4.23136101e+01,  -3.09606018e+01,   4.44000036e-01
 -4.20636711e+01,  -3.09549732e+01,   4.36000019e-01
 -4.18137360e+01,  -3.09493446e+01,   5.26000023e-01
 -2.95668392e+01,  -3.06735172e+01,   4.85000014e-01
 -2.38182964e+01,  -3.05440483e+01,   4.70000029e-01
 -2.33184223e+01,  -3.05327892e+01,   5.76000035e-01
 -5.90649872e+01,  -3.10878143e+01,   3.02000016e-01
 -4.80677757e+01,  -3.08401337e+01,   3.59000027e-01
 -4.50685387e+01,  -3.07725849e+01,   3.22000027e-01
 -4.48185997e+01,  -3.07669563e+01,   4.09000009e-01
 -4.23192368e+01,  -3.07106647e+01,   4.71000016e-01
 -3.03222771e+01,  -3.04404678e+01,   5.19000053e-01
 -3.00723400e+01,  -3.04348392e+01,   4.76000011e-01
 -2.95724678e+01,  -3.04235802e+01,   4.70000029e-01
